NAME	TITLE	SCORE	
OSBPL8		0.28361696	
SRCIN1		0.28360143	
LIG4		0.28354913	
NT5C1B		0.28338394	
ACOXL-AS1		0.28334054	
ZNF771		0.28333414	
OIP5-AS1		0.28330955	
SLC16A3		0.28329027	
ZBTB7B		0.28328907	
ZNF696		0.2832024	
BRWD3		0.28301662	
PABPC5-AS1		0.28299958	
RNPS1		0.28289527	
PPP4R4		0.28288272	
NODAL		0.28287607	
HTATSF1		0.28285047	
CHFR-DT		0.28242862	
GRIA1		0.2822648	
MAP3K2		0.2820033	
FKTN-AS1		0.28196833	
PAIP1		0.2819054	
MGRN1		0.2818392	
OSBPL9P2		0.2817451	
LYSMD3		0.28171682	
ZNF660		0.28165054	
LRP5		0.2814897	
PTGER1		0.28126115	
RTN4R		0.281116	
RPS3AP38		0.28108037	
SLC30A4		0.28086755	
EIF3FP1		0.28080326	
ANO10		0.28079045	
RBPJ		0.280729	
CDPF1		0.2805394	
ZNF440		0.28033364	
MTMR14		0.28024864	
SEC16A		0.2802425	
ZNF132		0.2801798	
TCEANC2		0.2801274	
SPINT1		0.2798474	
SMAD1		0.27969378	
RNU6-882P		0.27967724	
STARD3		0.2796733	
ADAM12		0.27955163	
ADAMTS7		0.2795205	
OCRL		0.27950597	
C6orf62		0.27935457	
PARD3B		0.27930552	
NUP133		0.27925846	
RAET1G		0.27913633	
MOCS1		0.27888045	
DEPDC1-AS1		0.27887684	
GUCA1B		0.27881035	
TWF1P1		0.2788084	
SP4		0.2784656	
SDHDP6		0.27817395	
NT5C3A		0.27815244	
LINC01128		0.27801755	
MBTPS1-DT		0.27799392	
DENND6B		0.27772	
FNBP1P1		0.27759734	
WDR82		0.27740026	
FCSK		0.2773884	
RPS3AP7		0.2773633	
EHD4-AS1		0.277349	
TFG		0.27713063	
TGFB3		0.27707714	
UCKL1-AS1		0.27697706	
ACSL1		0.27695552	
SENP6		0.27657372	
VMO1		0.2764564	
ATM		0.2762252	
LRRC45		0.2760865	
AKAP12		0.2757932	
PRPF40B		0.27578244	
PANK4		0.27574885	
COMT		0.27574658	
ARPC5L		0.27568138	
R3HDM4		0.27552694	
ZNF277-AS1		0.2750226	
CCDC183-AS1		0.27476898	
MNAT1		0.27473286	
LINC02916		0.27445385	
RPL37P2		0.2743563	
GOLGA2		0.27434236	
PGP		0.27406412	
AFF1		0.27386606	
SHC4		0.27378795	
UBOX5		0.2737506	
RNU6-45P		0.2735891	
SH2D6		0.27349162	
STAB1		0.27328935	
HMGN1P26		0.27328375	
EFCAB14P1		0.27312183	
SCARF1		0.27294183	
ABHD17AP5		0.27279025	
SLC25A21-AS1		0.27273592	
MAP1LC3B2		0.27271396	
BAIAP2-DT		0.27271244	
SIX4		0.2725437	
MCCC1		0.2723842	
CDC42P6		0.2723349	
RP2		0.2723238	
ERCC5		0.271673	
SYT4		0.2716329	
RIPK4		0.2714622	
UBR7		0.27142736	
C16orf96		0.27139282	
ZNF22		0.2713364	
CCDC115		0.27131817	
PIWIL4		0.27125332	
FNBP1L		0.27116996	
PIP4K2C		0.27097195	
MRPS21		0.2709246	
ROM1		0.2708239	
LHX1		0.27073225	
IL6R		0.2706435	
ALKBH1		0.27047747	
FAM182B		0.27038646	
MAFB		0.2703148	
MPPE1		0.2703119	
TSG101		0.27025908	
TPTE2P5		0.27020502	
MLLT11		0.26989794	
LDB3		0.26979172	
ATP6V0E2		0.26957083	
FLT3LG		0.26953703	
RAF1		0.26946563	
RRBP1		0.26917014	
TMEM70		0.26911992	
MAL2-AS1		0.2690758	
OCIAD1		0.26902393	
GNG4		0.26898327	
HDDC3		0.26872978	
ATXN2-AS		0.26865503	
AAK1		0.2685771	
ZNF887P		0.26854607	
NKAPD1		0.2685383	
MKKS		0.26843098	
DGKD		0.2683354	
KLHL7-DT		0.26817968	
FHOD3		0.26812264	
YY1AP1		0.26807877	
MYL6B		0.26803252	
ZNF324		0.267712	
SMURF2P1		0.26758075	
RNA5SP311		0.2675185	
HEXIM1		0.26751098	
PLPP1		0.26749957	
TAS2R64P		0.2673299	
PARP1		0.26704648	
TOP3B		0.26679435	
SRMS		0.26675972	
TMEM217		0.26657996	
TAF13		0.26657215	
PDCD5P1		0.2663601	
OXNAD1		0.26631367	
USP20		0.26613274	
PDE3B		0.26585522	
RPL34P34		0.26579386	
NSG2		0.26574266	
C6orf120		0.26572737	
SMPDL3A		0.26563516	
RFNG		0.26562056	
INAFM2		0.26523426	
CYLD		0.26521894	
IRF3		0.26490095	
TAS2R2P		0.26480028	
USF1		0.26479444	
VPS11		0.26471302	
MKRN2		0.2646988	
MR1		0.2646922	
PRRG4		0.26452723	
KIAA0586		0.26447147	
PROSER2-AS1		0.26441514	
STYX		0.26427177	
SLC2A11		0.2642107	
TTLL13P		0.26408347	
SV2B		0.26401278	
MPP7-DT		0.26377293	
MAGED4		0.2637421	
HNRNPA1P6		0.26367724	
BSPRY		0.26361814	
ITM2C		0.26345715	
UVRAG-DT		0.2634394	
ZFAND3-DT		0.26339245	
HMGN1P37		0.26327342	
KCNJ10		0.26320726	
E2F5		0.26319465	
TMEM221		0.26317778	
EEF1A1P14		0.26303175	
PBX2P1		0.26300693	
IQCK		0.26294246	
PIGH		0.26293728	
ZDHHC5		0.2629286	
ACSL5		0.26285306	
AMOT		0.26278895	
PPIAP19		0.2627505	
UMAD1		0.26267913	
PRDM10-DT		0.26255572	
LINC01238		0.2624882	
FAAP24		0.26248455	
TP53I13		0.2623469	
REEP5		0.2622178	
SMARCD1		0.26217815	
STARD4-AS1		0.26203087	
LVRN		0.2619304	
REN		0.2618623	
TBX6		0.26185292	
C1orf131		0.26183242	
RNF2		0.2618146	
VEZTP1		0.26157	
ZNF132-DT		0.26147923	
ZFYVE9		0.26141694	
GOLM2		0.26138774	
LDHAP5		0.2612191	
ARMCX3		0.2612029	
MIS18BP1		0.26120278	
MIR4512		0.26064807	
BAAT		0.26059836	
FAM117A		0.26053712	
RASAL2-AS1		0.2604138	
PIK3CD		0.26039106	
LDLRAP1		0.26006758	
TJAP1		0.26003638	
PSMA6P1		0.25990972	
WBP2		0.2598848	
ATP10B		0.25964317	
ARHGEF25		0.2596419	
ATXN2		0.25963676	
ELMO1		0.25957182	
MIR4664		0.25956956	
PRKAR2A-AS1		0.25953642	
TRAPPC9		0.25952613	
KLF15		0.25950038	
MAP3K8		0.25922075	
NDUFV2		0.25897023	
RRAGB		0.25896272	
ASB8		0.25887552	
TOX4P1		0.25872394	
SOGA3		0.25872326	
MAP2K6		0.25868693	
NELFA		0.25853747	
CLIC1		0.25847897	
CRACR2B		0.25776964	
ARHGEF1		0.2576917	
LINC01978		0.2575865	
ZCCHC17		0.25757685	
GOLGA7		0.2575489	
MCTP1		0.25741673	
ZNF322P1		0.25738642	
MBD6		0.25720328	
DRD2		0.25713876	
NPC2		0.25712994	
RHOA-IT1		0.25702217	
TARBP2		0.25700256	
H2AC7		0.25667235	
TTLL5		0.2566555	
KRT18P59		0.25651267	
WASH6P		0.25648677	
TBC1D32		0.2563876	
PHKB		0.25638226	
RPS26P3		0.25623712	
MTND1P23		0.2561036	
MIR4442		0.25576475	
KIF26A-DT		0.25561017	
TSPYL5		0.25553152	
H2AZP1		0.25552586	
GLB1L		0.25550607	
SLC12A7		0.2551983	
GYS1		0.25506428	
CYB5B		0.25497285	
SYNGR2		0.25477883	
CALB1		0.25473535	
LINC02263		0.25471961	
LRRC14		0.25460184	
LYPLA1P3		0.25455955	
MTCO2P12		0.25455734	
SMIM10L2B		0.25446385	
SGMS1		0.2544504	
FBXO24		0.2541888	
DCAF8-DT		0.25416127	
NRAS		0.25412288	
NSFP1		0.25408685	
MGAT4A		0.25407898	
EFCAB2		0.2540487	
TMEM203		0.25404564	
RPL9P3		0.2540144	
HMGN1P4		0.2539856	
HRK		0.25398165	
HABP4		0.25383267	
CARD9		0.2537112	
POLR3D		0.2536646	
FAM71D		0.25364318	
PRDM2		0.2536279	
FDPSP7		0.25362578	
MUC20-OT1		0.25343397	
GALNT2		0.25337544	
SPPL3		0.2533421	
FAM111A		0.25325993	
HHIP-AS1		0.25322542	
MEGF11		0.2531505	
SLA2		0.25314298	
ZSWIM4		0.25311753	
CENPV		0.25300395	
FAM189B		0.25297582	
PDZD9		0.25277758	
RPL7P1		0.25273895	
CCDC30		0.2526926	
CD44-AS1		0.2526812	
CFL2		0.25268108	
RNASEL		0.2526006	
ARHGEF26		0.25244865	
SNCA		0.25240248	
STK10		0.25237286	
TFDP2		0.25232145	
ICMT-DT		0.25206926	
RELA		0.25200444	
SRRM1		0.25184917	
ENDOG		0.2516592	
OXSM		0.25164345	
MSANTD4		0.25156897	
DUXAP9		0.25144586	
TSFM		0.25133485	
MAGEH1		0.25124645	
TAOK3		0.25121254	
TBCK		0.25120407	
ZBTB21		0.25110647	
PMS1		0.25095722	
C14orf178		0.25075555	
EEF2K		0.25057864	
SMIM7		0.25027162	
ENO1		0.250242	
YLPM1		0.25023052	
CCDC92		0.25013998	
AMMECR1		0.24997842	
UQCRB		0.24971083	
ZNF596		0.24964312	
AHI1-DT		0.24956928	
COA8		0.24956845	
TMUB2		0.2495657	
PMS2CL		0.24952824	
MMUT		0.24932179	
SHPRH		0.24929096	
HSD17B4		0.2491619	
TMCC1		0.2490887	
RPL37		0.24890698	
ZNF503-AS2		0.24872738	
FAM219B		0.24866244	
PCGF3		0.24864163	
TOX4		0.24849659	
G2E3		0.24847934	
ZFAND1		0.24844691	
HEPHL1		0.24843864	
RPL13AP20		0.24819085	
SHARPIN		0.24814887	
PKLR		0.24812408	
ABHD12		0.24799767	
PACS2		0.2477358	
PIH1D2		0.24765013	
PRDX2		0.24741139	
RNF25		0.24728836	
EIF3LP1		0.24728431	
SLC10A1		0.24709895	
NOTCH3		0.24701239	
FBXW7		0.24697922	
PCBP2P2		0.24687612	
RGL2		0.24686827	
SH3PXD2A		0.24685143	
ZNF805		0.24682751	
RPL39		0.2467382	
CDC42		0.24670391	
ZNF581		0.2466411	
UBE2Q2		0.24658011	
CALML4		0.24639323	
TSEN34		0.24638644	
LINC00324		0.24636976	
LINC01447		0.24626537	
ANKRD42		0.24625742	
RPL23P2		0.24601294	
DYNLT2B		0.24579927	
ARL6IP1P2		0.2457106	
HDAC4		0.2456728	
LRRN2		0.24538422	
SH3GLB1		0.24536887	
ASAP2		0.24525338	
ABCA17P		0.2452222	
TSSK4		0.24520417	
SELENOS		0.24507907	
SLC25A36		0.24501915	
PITRM1		0.24499623	
ST6GAL1		0.24482603	
DNAJA4		0.24479468	
PPP4R1		0.24470389	
PCF11		0.24458927	
LACTB2-AS1		0.2443764	
CCDC116		0.2443317	
ZNF230		0.24431424	
HTR7P1		0.24416906	
NUBPL		0.24415225	
TBL1XR1		0.24398457	
TNFRSF10A		0.24395184	
RIBC1		0.24381357	
C9orf43		0.24372849	
CRTC1		0.24368997	
SMIM10L1		0.24365151	
NEK5		0.24362959	
SEPTIN9-DT		0.24361949	
POLG		0.2435132	
ASL		0.24341218	
VAV2		0.24308145	
SSBP3-AS1		0.24294074	
DUSP9		0.24274911	
MTCO1P40		0.24266905	
LRATD2		0.2426003	
SLC41A2		0.24259393	
CSE1L-DT		0.2425939	
SLC35A2		0.2425886	
SNHG32		0.24255584	
ZNF607		0.24242409	
ATP6V1E1P3		0.24242261	
MYO9B		0.24225979	
PIK3AP1		0.2422529	
UBE3D		0.24216981	
NPC1		0.2421414	
NPIPA2		0.24210624	
HNRNPCP6		0.24201754	
RNF185		0.24192198	
LINC00265		0.24181867	
ELOC		0.24163577	
ARHGAP9		0.24161874	
DAPK2		0.24158353	
TLK1		0.24154477	
LINC01711		0.24150573	
DOLPP1		0.2414357	
KCNJ1		0.24131759	
ZNF200		0.2410263	
BCL2L13		0.24085367	
GPX3		0.24066554	
ZBED6		0.24061556	
SLC9A7P1		0.24060434	
PITPNM1		0.24055466	
RAB21		0.24051669	
TFPT		0.24049741	
ALMS1P1		0.24048918	
TINF2		0.24047442	
RACK1		0.24041927	
FAM120C		0.24026975	
LINC00174		0.24019247	
ITFG1-AS1		0.24015139	
ANP32AP1		0.24013805	
C9orf72		0.24009927	
ABHD2		0.23991163	
LRRTM4		0.23982795	
RN7SKP16		0.239443	
ESRRA		0.23930612	
ILF3-DT		0.23915897	
NCL		0.23915152	
SKI		0.23907502	
STK40		0.23907478	
THEM4		0.23897642	
PHBP7		0.23874812	
FBXL22		0.23873852	
DUX4L35		0.2386865	
RBM22P2		0.23866673	
RTN4		0.23856603	
TAOK2		0.23838988	
UQCRBP1		0.23837462	
SPTAN1		0.23818253	
RAMP2		0.23818113	
BCL2L15		0.23794958	
UBL5P2		0.2379367	
LMBRD1		0.23788455	
LIN54		0.23759378	
CYFIP2		0.23744243	
NECTIN2		0.23743224	
LENG1		0.23742762	
LINC00449		0.23738037	
MAP7D3		0.23724747	
RPL7P22		0.23643816	
GTF2IP20		0.23633657	
WDR89		0.2363216	
DNAJC16		0.2362456	
FBXO42		0.23619455	
UBE2Q2P1		0.2361704	
PLGLB1		0.23603447	
PCOLCE-AS1		0.23589478	
LINC01748		0.23587772	
TALDO1		0.23584905	
RNU6-3P		0.23576349	
FEN1P1		0.23573698	
CSTF3-DT		0.23568943	
PLEKHM1		0.23557372	
RRAGA		0.23552851	
SCAI		0.23543133	
LINC00852		0.23541504	
CDCA4		0.23519813	
FAM47E		0.23508118	
CCDC149		0.23493375	
METTL23		0.23493183	
RPS3AP49		0.2348907	
KRT8P39		0.23478672	
YTHDF3		0.23470882	
FBXL15		0.23466319	
PTPRM		0.23463157	
OTUD1		0.2346312	
POLR2MP1		0.23440288	
ENO2		0.23433909	
S100PBP		0.23423249	
EVI5L		0.2342238	
DNAJB2		0.23414668	
SATB1-AS1		0.23387252	
RIOX1		0.23379369	
METRN		0.23370786	
DDX39B		0.23370278	
ZNF775		0.23362178	
GNL3		0.23356566	
SYNE3		0.23348494	
LINC02777		0.23345141	
EIF4EP1		0.2334	
C8orf86		0.23338221	
ZFYVE19		0.23338169	
ACTG1P20		0.2332604	
NIPBL		0.23324615	
CDK5R2		0.23319449	
LRRC69		0.23313455	
MYLK4		0.23307253	
SLURP1		0.23303196	
RPL7P9		0.23287113	
SCNN1G		0.23260318	
MLLT1		0.2326012	
ZNF426		0.23240957	
PAIP2B		0.23240045	
RPL7P26		0.2323077	
TLN2		0.23210712	
CD164		0.23196168	
TAF12		0.23193605	
ZNF890P		0.23192357	
SIK2		0.23191193	
MRPS35-DT		0.23190333	
SNAP23		0.2318965	
ACOX1		0.23181179	
PRR29		0.2316342	
SH2B1		0.23151043	
CHD6		0.23149258	
FIBP		0.23137598	
PLEKHM1P1		0.23123987	
PLCG1-AS1		0.23101482	
TMEM184B		0.2308731	
DAZAP2		0.23075734	
LINC01515		0.23062201	
DENND6A		0.2305068	
XPNPEP3		0.23048423	
ZRANB2-DT		0.23047835	
DYRK2		0.23021962	
FAM83H		0.23016043	
COLQ		0.2301483	
TNIP2		0.23014113	
KLHL8		0.23007427	
RPRD1A		0.23005632	
LZIC		0.2298876	
IBA57		0.22982323	
THAP2		0.22977866	
FYCO1		0.22975257	
PTRH1		0.22968072	
LEMD3		0.22959322	
ZNF567-DT		0.2295856	
UBALD1		0.22953528	
QPCTL		0.22951177	
NOP14		0.22947833	
PRELID3A		0.22947226	
MTRF1L		0.2293215	
SLC39A10		0.22931077	
TCAIM		0.22921768	
STAR		0.22921315	
RHOQ-AS1		0.22905451	
SNRPD2P1		0.2290527	
ZPR1P1		0.22901702	
APOBEC3A		0.22897074	
STK16		0.22889194	
WEE1		0.22889009	
PFN1P2		0.22876212	
ARFGAP3		0.22875403	
CAPN1		0.22872335	
MAPT		0.2286682	
ARHGAP45		0.22859856	
LINC02542		0.22859839	
NME3		0.22858088	
GHET1		0.22855175	
LINC01226		0.2285443	
EML1		0.2285193	
AAAS		0.22839163	
RPL4P3		0.22829294	
NPHS1		0.22817403	
SAPCD1		0.22816493	
LIX1L		0.22811483	
ATF7IP2		0.22802849	
WBP1		0.2279306	
HIGD1B		0.22789836	
KIF27		0.22777447	
RALGAPA2		0.22766046	
MIR6871		0.22752808	
CHD9		0.2274894	
SSH3		0.22748259	
KCTD18		0.2272808	
MTF1		0.22720267	
RARS2		0.227169	
ADAMTS13		0.22692852	
LDHAL6A		0.22682515	
BCORL1		0.22680911	
NCOR2		0.22677243	
DNAJC21		0.22666083	
ZNF32-AS1		0.22665946	
YJEFN3		0.22663054	
TUBB8P7		0.22658154	
COPA		0.22657406	
VPS13D		0.22655901	
THBS3-AS1		0.22650178	
TMF1		0.22647522	
SCG2		0.22642018	
MIR5587		0.22641362	
RDM1P5		0.22636425	
FAM151B		0.2263584	
SHC1P2		0.22631769	
TEKT5		0.22620921	
RPP14		0.22620882	
PAN2		0.22616647	
GRTP1-AS1		0.22615704	
THEGL		0.225799	
ZNF503-AS1		0.2257677	
ZNF48		0.22564568	
ZC3H7A		0.22561477	
MVP		0.22557904	
GPAT2		0.22534217	
DDA1		0.22501147	
PJA2		0.22491503	
ELMO2		0.22475727	
ALDH3B1		0.22472113	
INO80D		0.22466905	
LOXL1		0.2246594	
NBR2		0.22459865	
TVP23A		0.22446929	
DENND4C		0.22444855	
ELMOD2		0.22443798	
RPL22		0.22440234	
CCND3		0.22424664	
FBXW2		0.22422804	
ARL6IP5		0.22419167	
FAM162A		0.22403486	
TIAM1		0.22398351	
NEDD9		0.2239529	
MIR3176		0.22376533	
ZNF81		0.2237067	
TYW5		0.2236014	
ZNF561		0.22352569	
SH3GL1		0.22348076	
LINC02210		0.22346549	
XPOTP1		0.22346172	
CDIPT		0.22342227	
MFSD1		0.2232999	
WBP1P1		0.22307077	
RAB33B-AS1		0.223032	
MCUB		0.22302613	
MIR6753		0.22299273	
C1orf147		0.22297025	
FRG1DP		0.22296357	
SLC25A1P1		0.22295678	
RPS3AP21		0.22294074	
ZNF776		0.22292882	
POLR2M		0.22292042	
FDPSP5		0.22290272	
CMTM1		0.2227013	
HNRNPA1P14		0.22270049	
TNRC6A		0.22263412	
SZT2		0.22257264	
TRA2A		0.22242106	
HEATR6-DT		0.22229376	
BLOC1S6		0.22229262	
ARHGEF28		0.22225195	
ARHGEF7		0.22224927	
CDK5RAP2		0.22223543	
ZNF181		0.2222156	
ZDHHC20P4		0.22206531	
ZBED1		0.22195397	
FTX		0.22177334	
DNAJC3-DT		0.22174376	
DHDDS		0.22168766	
PKD1P1		0.22168088	
SH3GLB2		0.22155835	
DBNL		0.22147915	
HMGN1		0.22143368	
RIN3		0.22132944	
KCTD9P1		0.22131139	
TERF1		0.2211563	
CENPBD2P		0.22110909	
IL6ST		0.22098131	
EFCAB14		0.22097276	
ATL3		0.22088572	
PYGO2		0.22082701	
GTF2IRD2B		0.22069745	
ZNF763		0.22068451	
KRT8P40		0.22058202	
CBX8		0.22044508	
ACOT2		0.22036	
CSNK2A2		0.22020559	
TMEM92-AS1		0.2201668	
PELI2		0.22010961	
LNX1-AS2		0.2198198	
RCCD1-AS1		0.21978211	
BRPF1		0.21963774	
SNRPEP5		0.21940933	
VWA5A		0.21926211	
INPP4A		0.21917321	
GTF2A1		0.21907057	
MEIOB		0.2190605	
GCLM		0.21905881	
PRAG1		0.2188726	
PPP4R2		0.21877247	
PRDX1P1		0.21866529	
MPRIP-AS1		0.2186229	
AP1B1		0.21854526	
ZNF606		0.21852246	
NQO1		0.21833324	
NKRF		0.21829084	
TRIM29		0.21823694	
EML3		0.21822293	
FKBP2		0.21797201	
LINC02235		0.21789406	
COQ6		0.21789381	
RNU4-47P		0.2178312	
MGA		0.21776663	
FKBP3		0.21776019	
TSHZ2		0.2177241	
TCP11L1		0.21759224	
SERBP1P6		0.21739744	
PEX6		0.21734197	
SHC1		0.21733497	
GRIK1		0.21726114	
FTH1P12		0.2172416	
ZNF687-AS1		0.21721442	
PTK2		0.21720125	
UAP1		0.21718442	
DNAJC14		0.21709646	
TTC36-AS1		0.2170699	
KDM6A		0.21675445	
RO60		0.2166834	
SETP5		0.21654548	
BCL6		0.21652365	
DYNC1I2P1		0.21648209	
SUPT5H		0.21643332	
LINC01219		0.21643263	
THBS4-AS1		0.21640368	
HEIH		0.21616128	
TENT5A		0.2161273	
TMPO-AS1		0.21610299	
IL27		0.21604858	
COL5A3		0.215933	
TNPO1P3		0.21592349	
ZNF335		0.21592334	
TMEM105		0.21585102	
VCX		0.21582317	
ZNF235		0.21571508	
SYNJ1		0.2156252	
EID1		0.21557195	
AP1M1		0.2155247	
TWF2		0.21522701	
NFATC3		0.2151056	
GPSM1		0.21505894	
CCDC13		0.2150305	
KBTBD3		0.21502782	
AIFM3		0.21494062	
HS3ST3A1		0.2147124	
USP54		0.21463983	
EEF1A1P19		0.21442443	
GLRX5		0.21442229	
VEGFA		0.21442166	
MTSS2		0.21436585	
SEPTIN4-AS1		0.21432544	
DGKH		0.2142699	
TSC2		0.21424732	
FAM210B		0.21420382	
RPS4XP11		0.21417601	
DPF2		0.21413048	
LINC00574		0.21406344	
CFAP126		0.21406265	
RGS5		0.21394393	
SNHG25		0.21390629	
RPL29P12		0.21387516	
MIR6835		0.21376404	
ACBD7		0.21369402	
TUT7		0.21345188	
ANP32C		0.21342197	
SUGT1P2		0.21338591	
H3P14		0.21331091	
RFT1		0.21326855	
SSBP2		0.2131958	
PKP1		0.21284644	
ZNF557		0.21274994	
DDT		0.21272466	
GJB4		0.21231976	
HSPA2		0.2122921	
SYTL1		0.21224862	
S100A11P1		0.21223503	
DNAH17		0.2121932	
PAPPA		0.21217698	
RNPS1P1		0.21209006	
EIF3CL		0.21187608	
ATP6V1A		0.21177533	
RFPL3S		0.21171314	
ZNF551		0.21162541	
ST8SIA6-AS1		0.21147624	
LRCH4		0.21137942	
RSL24D1P2		0.21120243	
AGMAT		0.21114108	
KCNMB2-AS1		0.21111692	
RER1		0.21086454	
ZNF623		0.21081239	
NCBP2AS2		0.21056503	
NPLOC4		0.210534	
HMOX2		0.21044827	
BNIP2		0.210414	
RPS3AP26		0.21039933	
C19orf71		0.21039057	
ZNF420		0.21036842	
WDR45BP1		0.21034674	
SPHK2		0.21031776	
SPATA2L		0.21027862	
AP1AR		0.21022743	
POM121L9P		0.2101739	
ZDHHC8		0.21010022	
ZNF35		0.21008971	
DMAP1		0.2100647	
STK19		0.2100463	
RETREG1		0.20998138	
THBS3		0.20990741	
GAS2L1		0.20968638	
GSK3B		0.2095817	
CIDEC		0.2095686	
PTPN11		0.20953757	
AKR1C6P		0.20949273	
SNAP23P1		0.20928358	
LRCH1		0.20925556	
FNBP4		0.20913436	
TSPAN9		0.2090954	
IFT80		0.2088395	
NSMCE2		0.2087349	
LRRC56		0.2086424	
LINC01807		0.20854664	
CHURC1		0.20828722	
CSK		0.20822307	
WDFY3		0.20818987	
DDX59-AS1		0.20815377	
TUSC3		0.20801643	
NRDE2		0.20791776	
FAM90A1		0.20787728	
CCNYL1		0.2075341	
ENSAP2		0.20752887	
ZNF644		0.20751232	
NCOA5		0.20738092	
TCEANC		0.20727289	
SRPK2P		0.20708652	
FANCA		0.20701617	
ARPC4		0.20694825	
TPPP		0.2068531	
SLC25A5		0.20681943	
CCNK		0.20664874	
GAR1-DT		0.2065775	
RIC1		0.20656139	
USP46-DT		0.20655154	
ZFHX4		0.2065072	
ZBTB46		0.20649602	
FTH1P20		0.2064165	
OXR1		0.20629846	
HSPA5P1		0.20628375	
RPSA		0.2062642	
GNB1		0.20625076	
GPSM3		0.2062086	
ZHX3		0.20620532	
PNN		0.2061844	
RPS20P10		0.20612583	
MKRN5P		0.20608951	
CSNK1G2		0.2059661	
ZNF331		0.20592517	
TTBK2		0.20560208	
LINC02928		0.20558925	
SLC33A1		0.20557766	
FOXO1		0.20550641	
MSANTD2-AS1		0.2054478	
SYT11		0.2054301	
DYNC1H1		0.20537634	
TUBB8		0.20532379	
EIF2B5-DT		0.20526353	
RBBP6		0.2052026	
RN7SKP74		0.20518634	
ZKSCAN2		0.20516056	
IER5L		0.20496137	
ACTR8		0.20483364	
PRMT6		0.20470387	
TMEM267		0.20466426	
COPS5		0.2044293	
FAM43A		0.20430815	
GRAMD4		0.20429361	
AGO4		0.2041735	
ARRDC2		0.2039282	
KRT8P18		0.20388944	
UBTD1		0.20382985	
FRG1GP		0.20366792	
TMEM245		0.2035119	
IL18BP		0.20323078	
MGARP		0.2032134	
METTL14		0.20314547	
RABGEF1		0.20307702	
STK24		0.20277347	
SPIN3		0.20264791	
FTH1P8		0.2026004	
ESRRG		0.20252882	
PIP5K1P1		0.20246056	
PRR12		0.20243153	
PHKA2-AS1		0.20237075	
NBN		0.20224667	
FCF1		0.2022097	
ACSBG1		0.20215032	
HMGN1P30		0.20214888	
LINC00242		0.2020415	
CTRC		0.20184304	
AGFG1		0.20173912	
TRAPPC2		0.20173222	
LEPROTL1		0.20162827	
DCTN6		0.20140877	
DNAJC24		0.2013592	
SYNM-AS1		0.2013469	
NDUFB1		0.20125085	
ARL6IP4		0.20116824	
ZSCAN29		0.20098639	
LSM1		0.20088778	
NBR1		0.20081161	
RPL7AP31		0.20075542	
TRAF6		0.20073135	
FBXO33		0.200649	
UBFD1		0.20061807	
RN7SL3		0.2004618	
EIF4E3		0.20045644	
FAM240C		0.20040828	
MED26		0.2002566	
ARHGEF40		0.20018874	
POM121B		0.20013793	
RPL13P5		0.20012924	
CLDN4		0.20007083	
CFL1P1		0.1999733	
CDC37L1		0.19994676	
MRPS11		0.19990467	
MYL12AP1		0.19957194	
SRCAP		0.19949698	
C15orf40		0.19940412	
MCPH1-DT		0.19938178	
CYP20A1		0.19928467	
MED8-AS1		0.19916953	
SRSF9P1		0.19916447	
ATP5MGL		0.19911379	
HSPA4L		0.19910346	
SNORA65		0.19909671	
LRRC41		0.1990906	
RLIM		0.1990022	
EIF1AD		0.19898906	
SLC25A44		0.19898818	
TCEAL3		0.19885486	
RPL7L1P13		0.19877937	
CDK13		0.19874014	
KRBOX5		0.19868445	
XRN1		0.1985787	
PLEKHA1		0.19857413	
NIPA1		0.19847214	
BCYRN1		0.19843265	
WIZ		0.19838478	
OSTCP6		0.19837722	
CARMIL1		0.1983759	
RYR3		0.19827014	
RPS3AP6		0.19801112	
H2BP9		0.19790836	
SLX4IP		0.1978762	
ZNF79		0.19775294	
DROSHA		0.1976924	
GPR89B		0.19759017	
OSTCP2		0.1975735	
PAK2		0.19747125	
SLFNL1-AS1		0.19744541	
FADS3		0.19742614	
NDRG4		0.19741791	
EEF2		0.19735225	
CALR4P		0.19731459	
ARHGAP1		0.19729967	
UBR3		0.19729432	
PPP2CA-DT		0.19710466	
CD276		0.19704947	
ACOT8		0.19701742	
TLK1P1		0.19694985	
ERCC3		0.19692312	
SEC11A		0.1966926	
WARS2P1		0.1965016	
WDR45B		0.19646814	
CALML6		0.19643839	
ESRP2		0.19633299	
KCNJ11		0.19624105	
H1-0		0.19620693	
CAMK1		0.19615133	
BACE1-AS		0.19610876	
SCP2		0.19592531	
ZSCAN20		0.19588806	
HOOK2		0.19587451	
GTF2F1		0.1958387	
ATP5MC2		0.19573462	
TRAF4		0.19566913	
STX19		0.19561744	
ATP7B		0.19556941	
RN7SL449P		0.19556078	
LINC02449		0.1955421	
AP2A2		0.19552276	
FAM120A		0.19549444	
LINC01138		0.19536465	
CNOT10		0.19535662	
TMEM150A		0.19535139	
GNL3L		0.19515067	
ANAPC11		0.19504184	
ZKSCAN3		0.19478501	
NAPSB		0.19475818	
AP1S3		0.19471984	
PIK3CA		0.19470207	
HJURP		0.19464765	
CDH13		0.19463436	
WDFY1		0.19459319	
KIF22		0.19433287	
GRM1		0.19420177	
STX17-DT		0.19407196	
SCAF11		0.19403899	
ARFGEF1		0.19374867	
CLMAT3		0.19373903	
RNU4-52P		0.1934262	
